real_A1, imag_A1, real_A2, imag_A2, tlast
456b, 8351, 19b0, 6f9c, 0
c925, 7716, 9034, d725, 0
dcd2, a3ef, b73a, bf30, 0
3c46, b849, aaf0, 1e5a, 0
b99e, d053, 8c58, 6cca, 0
6800, 63d6, 0a8b, 230a, 0
8445, 9cff, 72f9, 7aab, 0
47db, a8fc, ca98, 4d58, 0
20c6, 8d70, fa7c, fb87, 1
016c, 0908, 62ec, c5df, 0
f227, 51ef, a958, f9fe, 0
15dc, 57ec, e937, 98e4, 0
56a3, cd75, 338c, 2ebc, 0
e5c7, 5e1b, e41a, 620a, 0
4ce4, 0199, 5538, 6bb8, 0
c940, 12b9, 5bc5, 769f, 0
a40e, a245, 329b, 5d26, 0
3c6c, 6d6f, d05e, 65b8, 0
8f92, 81cf, 5984, fd50, 0
3324, b341, 5f38, bb24, 0
199f, ac7f, bffa, dfd9, 0
889a, 7942, 7098, af4f, 0
6e93, 1d61, 8504, d55d, 0
7996, fc3b, a338, 05c8, 0
02ba, 0bf6, aa31, 49fb, 0
a4bb, 32af, 8088, 1a68, 0
a9be, a0c7, 003b, 90c8, 0
9d4c, dbea, 5fc8, 2d6c, 0
f3df, c8da, c901, 8d84, 1
09ac, 8d62, dfb9, c4e7, 0
3dc1, 36d4, fd75, f442, 0
7cbf, 12dd, 662f, 4474, 0
ae18, 9917, c059, 5010, 0
9b8d, 106a, 1824, a0f2, 0
0c14, a772, 513c, eea7, 0
b48d, f461, 9d08, 73ff, 0
15f8, 39de, 0923, f473, 0
5f11, d835, 5217, 959e, 0
2521, cc29, 2442, 1f8f, 0
089b, 89be, 13ae, 5242, 0
b864, 0a9e, 2d8e, 262e, 0
cce6, b7eb, 7760, a553, 0
de02, 787b, 8df6, db59, 0
541f, 8c21, 6b9d, fa52, 0
535d, 03fb, cc5c, 0fcc, 0
12cd, 80e4, 16ba, ae99, 0
8261, 4578, b214, 4637, 0
ee87, a7c1, 1cb3, 11d1, 0
2652, 6a87, 22e7, 7ea0, 1
4648, df46, efc0, 2146, 0
0990, 8257, 2d91, f2f3, 0
17da, 0bf5, 296e, 8306, 0
9e8b, ec27, a203, 9f51, 0
1ca0, 476e, b9be, 41bf, 0
fd43, 44f1, a24c, f105, 0
e0ef, a5f5, 0963, 3620, 0
82ed, a67f, 8d65, 754d, 0
5c13, 0952, c177, c16a, 0
642b, 0fbb, f21c, 9c61, 0
4121, cfe9, b3c3, e3d2, 0
4cc0, b45e, 62fa, bfd7, 0
a231, 1e86, 12a4, bbc1, 0
c64d, f6cc, 1b9b, 0572, 0
6fde, 1d85, 0663, e1a1, 0
7edd, 8194, 249a, c7ef, 0
739f, fbf1, ca8a, 0877, 0
ffe9, d80b, d337, 233c, 0
2152, 9f73, 4ca3, b39a, 0
849f, fadd, 482b, f669, 1
37fa, 4caf, b711, dc75, 0
360a, d2f3, ecb1, d437, 0
4a03, 4f5f, 784d, 1e41, 0
fdc3, 7f9b, 287b, 024e, 0
de0a, 5f2c, 1908, 1170, 0
4925, d40f, cf94, 681d, 0
9671, 2728, 8218, 2931, 0
eb5a, c0c9, 7c1f, 4944, 0
7fd7, 6dce, b7ea, c566, 0
14a2, f0a3, 3b83, aea8, 0
4312, 0436, 4d26, 564c, 0
df92, 9ac7, 19b9, 8c98, 0
0d2f, 3325, a622, a184, 0
681b, 1b4b, aa48, cc4d, 0
688d, 0639, d9aa, 1103, 0
f3d8, 2720, 33fc, f1bc, 0
8c77, 7d44, 8103, 6d12, 0
3faa, 4ba4, a717, 7fcc, 0
0669, 24f3, 73ec, 19f7, 0
ba3c, 6249, 7e13, 4fa0, 1
6168, d547, efdb, f7da, 0
1dc6, 7bef, 8bd3, 2e0d, 0
a518, 7a19, 2063, 18b9, 0
9c75, 727f, 9789, 0760, 0
a5c2, 86af, 1371, 74d9, 0
76cf, dd16, 286c, e775, 0
fd9f, 900e, 04ed, 4e80, 0
2154, a77a, 91e3, 7f7e, 0
e513, 6e43, 6023, 2033, 0
4a90, d5dd, d477, c014, 0
307e, d509, 73b5, 5f77, 0
35d0, fafd, 68e4, 8e76, 0
9db7, 3283, 74ef, b2f8, 0
6f91, d977, bd99, 6db6, 0
d28f, bf6c, b5b0, f3a4, 0
7a09, 5aa9, 00bb, 4858, 0
03c0, 61d7, 08d4, c32a, 0
0320, 5e60, 8bbc, 7d1e, 0
9e31, ac99, 8a93, 19b8, 0
246f, b8ca, 4369, eb83, 1
43b4, 2a31, e22a, 5209, 0
a8e3, 8596, b7ba, eb99, 0
e556, cde1, 1349, cb48, 0
6158, 9fa8, f872, 61f4, 0
6573, 1687, 0175, 5e76, 0
fdd9, 1d0f, 01eb, 515a, 0
d985, 4a72, d2cf, 8af9, 0
d73c, 362e, 9cb8, 2f04, 0
47ca, 7107, d07c, 55bf, 0
697b, fb65, 90dd, c30a, 0
6802, 0b62, a37b, 922e, 0
e0b9, f835, c107, 19c6, 0
40e3, 300a, a560, 88ad, 0
f204, aad7, 6270, 0979, 0
31c8, ca4c, 9d38, b91c, 0
3f19, 10e5, 6ea5, 2cd2, 0
a6af, e68e, 5739, 84dc, 0
2ab9, 9c7a, f652, 589e, 0
a470, 595b, b129, b758, 0
2c50, fa41, c092, 4343, 1
536b, dd82, d4c5, 9936, 0
bc7f, 82d1, 01fb, ac2e, 0
b606, 81f3, 887f, fc09, 0
4c7d, b559, 4838, 6ff0, 0
ce20, 4308, 353d, 0274, 0
e060, 4aeb, 4727, b75f, 0
850f, d783, c122, 8d2d, 0
183f, 8e9f, ce89, 2663, 0
0670, b22c, 5169, e72a, 0
84c5, 1576, a31d, b888, 0
e2bd, 6cb1, 3293, 8c4a, 0
d87f, dec0, 709a, f769, 0
9deb, bf52, e55d, 1208, 0
05b3, a246, e050, 3ac0, 0
62b0, 623b, 8e54, 786e, 0
78f7, fb74, a0c8, 00b1, 0
3b44, d73e, 9a1b, dfa8, 0
07b0, d2ba, 41a1, 414a, 0
7ff0, 3698, 5db2, ed64, 0
d88e, e3df, 7f20, 1e72, 1
9cd5, 4e54, 73a3, 5308, 0
0bed, 98d7, f092, 37cb, 0
635f, d5bb, fec6, 4512, 0
c155, e937, 8f02, 7a16, 0
e544, 7dde, cf23, cf0a, 0
c12d, 7b50, a0c6, c64f, 0
ebf6, b803, 850c, 6253, 0
2b9e, debb, a284, e9ef, 0
6c4d, b120, ccdb, fa43, 0
adc9, adcd, bb93, 3aa0, 0
65ed, 1e37, 2587, a6a3, 0
2f87, 717b, e0e0, eae0, 0
389e, a8c3, 3ecd, bc0a, 0
e429, 58bb, ac96, abdd, 0
52ff, 3d9d, 4efb, 6f0c, 0
1f84, e267, 8453, 1352, 0
54e1, c2b3, 1841, cf12, 0
95b7, 48be, ccd3, 9f96, 0
86a1, d2f5, a908, 32af, 0
82be, e0fb, 84aa, 75a8, 1
8dc8, b862, 97ca, ea46, 0
d611, 0d64, 7cde, 81ab, 0
f55f, f84b, 7b87, 7226, 0
600c, 15cc, 624b, 54a7, 0
3088, 06ef, 42c1, 5ea0, 0
bb55, 3ec7, 9e57, 5cb4, 0
fd1a, 1e52, 6877, 0570, 0
2829, 1320, f021, 27bf, 0
b4e4, d350, 539d, 9f12, 0
7a89, 1468, 970b, 360e, 0
6bdd, 8c28, cbd2, 4889, 0
9db7, a642, d74d, fd3f, 0
7055, 0bfd, c205, 6435, 0
e9d1, 5d7e, 43f5, a7c0, 0
bcaa, ab0f, 040e, 423f, 0
86c1, efb2, c7f5, b159, 0
1c2e, b4a1, f824, 3106, 0
6abe, 3362, 32b9, 773b, 0
255c, c0a8, e0f4, 9236, 0
2073, 9596, 2e8a, 67e7, 1
b98e, 4eab, 03e2, 95c8, 0
06d6, 2327, acd8, 4a73, 0
2e72, a438, 434e, cef7, 0
3e84, 6953, 1880, 29c3, 0
5179, c509, 6552, 4b92, 0
6b9e, 7dfc, 523f, 1e04, 0
5ba0, f570, 2b24, 0ff8, 0
0671, 22b6, 1f18, 55d6, 0
ad00, 2915, 7d19, f48f, 0
0baa, 8dd9, 141b, adfc, 0
64f1, 8afc, fd68, 82a1, 0
0cb9, c705, 297b, 68ad, 0
d0da, 9302, 4f37, 28e0, 0
111b, 21d7, a5b6, df84, 0
fe38, d8ee, 9b40, 1e70, 0
b9d2, 1065, 7b38, a9af, 0
7f4a, 80d9, 5373, a3f9, 0
7dde, 932e, 3902, a1cc, 0
54b1, 4035, ae4a, 7593, 0
4581, 8ce8, 924b, 1c60, 1
812f, 1c0c, 436e, 00e3, 0
5b87, bff3, fae6, 0751, 0
ee43, 7574, d7ad, 5082, 0
363e, 746b, a1eb, 473a, 0
dc2c, 296a, 21dc, 1a9e, 0
480c, e8ad, f537, 6e7f, 0
1ae4, 9813, 88c3, 279b, 0
0abd, 9ac4, 0317, 96e6, 0
1df8, 7612, 80ac, 92b8, 0
a336, 6d48, 8441, 4b1c, 0
2e8a, 5997, 17f3, ec92, 0
fbb9, 83c2, 3605, bc5f, 0
3c05, fc2a, bbac, 40de, 0
e028, 1033, 44f0, 1069, 0
fee7, 3613, be14, 2939, 0
396c, cfc8, 2b03, a4c1, 0
7cd4, 2493, a4fd, 1f17, 0
5502, ec08, 06fe, 0b2e, 0
7f11, 21d5, b5c7, 6f08, 0
78e6, bde3, 01e7, 800e, 1
3514, 05d3, 003f, 1cca, 0
07d7, f531, 207a, d512, 0
e0c0, 3a39, d8f2, 9bff, 0
fe05, 2bc5, 1551, 5131, 0
d4e0, 7e62, a77e, 9249, 0
2413, 785c, 945b, 2013, 0
6d30, f512, 165f, 46f8, 0
23f3, 9388, dcd6, 8350, 0
1f77, 61d7, b686, c028, 0
3b68, b50e, 91ee, 7a2e, 0
1577, 769c, fa2b, 2c3f, 0
6325, 6cc1, 3988, cd94, 0
2581, e423, bf8a, 1273, 0
c325, 87cf, b012, c0ec, 0
9d46, 276a, 8d46, 8e7e, 0
6bde, 4ad4, efa8, b09e, 0
8804, 74d2, bae2, e3ff, 0
daf3, 0e36, f094, 6c15, 0
1032, 2796, 3eba, b4a7, 0
f849, b920, b6f6, 8f05, 1
b013, 40d2, 75fa, 289d, 0
cc46, 310d, 20cb, 554b, 0
3af3, 3792, 8c61, 1c67, 0
7603, fba3, 9b8d, 90be, 0
21ae, f7f5, 4434, 1147, 0
b5e5, 0067, cfdb, 7466, 0
a1c4, e17c, 657e, d728, 0
8968, 6927, 5337, 5286, 0
d9c1, 259b, b2cd, 93ad, 0
af60, 5922, 6118, 1011, 0
86c4, 249b, bf43, 7303, 0
29e1, a727, 4f6a, 000d, 0
fda0, 9d9b, 6dcf, d840, 0
559c, d026, ab84, 0127, 0
8f99, d5ca, e079, 0803, 0
d68f, 3a00, 2623, 6d9e, 0
e8e2, 403a, f99b, be34, 0
d056, f3b3, 9b89, 2701, 0
0fb8, 3d73, 3119, 1562, 0
f45c, 5195, c822, be5b, 1
0fd6, 47b3, df51, 2b4e, 0
6d4b, 58f0, 11ab, 0b3f, 0
16ce, 2cd6, df1c, d0f8, 0
e963, 2f8d, 1e9a, 5906, 0
058a, 508b, 31fb, e3d7, 0
60d1, 80e1, dec4, b7d6, 0
f610, 6160, e113, 966f, 0
ef74, f28d, d968, 9f0e, 0
1806, 520c, 44e4, c5b6, 0
9331, 5410, 9c1c, 549d, 0
892a, 5f3f, 2acb, 295a, 0
cb4a, c66b, 6835, 70f9, 0
41c3, 96d0, 4c02, 731e, 0
4499, 8122, b517, eedf, 0
96f3, 6f30, 1052, 03d8, 0
ce2f, 3b45, 197c, 8eaa, 0
b46c, 5238, 0a82, 5ec1, 0
8309, a42b, d667, d265, 0
25be, 3394, a635, fe7e, 0
34c3, 32ba, c3e5, 1a20, 1
b401, 4ae1, cbb7, 3102, 0
d0ac, b0fd, 0d42, a17a, 0
867d, e7a7, 6b34, 346d, 0
44d8, 9913, 21cf, f642, 0
c53f, 4c4b, 9cde, 0312, 0
cb33, d9ad, abb6, 61ac, 0
c7ed, 6853, ab9c, 8998, 0
0e15, b200, 4bd8, 5b45, 0
fc3c, 0dac, c4db, e283, 0
3fa7, a94c, 930f, a1d2, 0
7506, b671, 5581, 2a59, 0
9eab, 2853, a014, c626, 0
4b51, 7641, 5422, ead3, 0
89ae, 3fb1, 162d, ece0, 0
7ae2, 7ba8, ff9a, 4e26, 0
01fd, 1c7c, 9a33, 3651, 0
aad3, 157f, 9ad8, a072, 0
8cbb, 4a9f, fc3f, 43f1, 0
c4ac, e0a7, 5eb2, 065f, 0
8d9f, 4942, 980e, 3e19, 1
0902, 1953, 647a, fca6, 0
4d36, a119, fd9a, 5d5b, 0
ef39, 9749, 782b, b622, 0
db93, 2c09, 3654, 365d, 0
b63e, ee1d, 61b4, d805, 0
63a6, c189, 1643, a78e, 0
8b6e, e541, ea6d, 334b, 0
d2a5, cf3a, 220a, 6c89, 0
a595, d66a, ec61, 4747, 0
1a17, 052e, ccc9, 6669, 0
6c90, bad8, 4473, db0a, 0
e820, 7ee7, 54c1, 896d, 0
7873, 8f9a, 51ac, 5b51, 0
eabc, da91, c621, d70e, 0
74e4, c85d, 4e8e, 3d09, 0
f433, ef61, f1a1, f51f, 0
942f, d9e3, ec66, a5ff, 0
3869, 5387, 3cc7, 46e5, 0
b299, 007c, 78a6, d0d2, 0
3ca4, d817, 3646, 9bf7, 1
29f6, 2595, f62c, 7057, 0
1272, 8fcc, 1bde, a7c8, 0
a49e, 98f9, 69ab, a877, 0
943f, 2fd2, 270a, bd66, 0
010e, 6ad1, 27b4, 4c92, 0
0760, e6f4, 73f6, 023f, 0
40ef, ae14, 7ebb, 79d2, 0
3dc5, 9147, 26cf, 982f, 0
ad61, 91e9, 3469, d409, 0
cced, 6778, b7f7, 7ee3, 0
ca19, ed22, b0ca, fe9c, 0
48eb, ea5f, c8dc, f65c, 0
bdba, 0a8f, 2538, f50e, 0
0c30, 5049, 1d2d, 7bfc, 0
b7cf, fe02, 5f31, d6cd, 0
2a34, e5e5, c79c, 2e2e, 0
45ed, d81e, bba9, defd, 0
745f, 6642, c2d6, 499e, 0
4aae, c54a, 12c2, 8d68, 0
da2e, 34e7, 6fed, 9c64, 1
573e, b9c7, a302, 58c2, 0
c693, 1354, 4b64, 8621, 0
8a7e, a353, a94f, 403e, 0
f2ce, 99b9, 88c3, 25aa, 0
78f7, f0e8, c147, 20bb, 0
377d, 2e13, 4242, b4f9, 0
fdd6, e907, 6a88, 4566, 0
0b72, d30b, ccb9, d5e6, 0
c9c8, 79e5, 8548, 7e60, 0
aa75, 2b36, 2f8b, ae7c, 0
281b, c094, 79bf, 1014, 0
01ab, 2b06, c0c9, 9fd1, 0
745b, b440, e007, 135a, 0
215a, f03d, 4212, 3007, 0
6232, 5849, e2c8, a275, 0
5915, 8205, dc5f, 054d, 0
da4d, 17ff, 4a55, 1900, 0
41d6, 7030, 425d, a50b, 0
ec9f, c977, 91e8, 6aa9, 0
6413, 5499, cabc, 1fc1, 1
8808, ca36, 9b67, 9ee9, 0
0ab6, 7128, b0f6, 3112, 0
01a0, 4298, 0c1d, 63cd, 0
e491, 8649, 0a04, a76f, 0
825f, a860, fe20, f1a9, 0
7af2, 14bf, a618, 7d9f, 0
65e3, 1616, d2eb, 0f26, 0
3aba, 4627, 8a04, 05d5, 0
ea43, bda4, 91e4, 476b, 0
8ba1, 066e, 88e6, 62db, 0
5a34, 0dcf, 1041, 9bc7, 0
4d8a, d67f, 0854, 22ca, 0
04d0, 62b0, 1634, d577, 0
b71f, b026, bf1d, b79b, 0
7376, 171c, 40bc, 80a7, 0
a378, a2a3, 4625, 81b1, 0
24d2, 3aa3, 0ba3, 046a, 0
e7fd, c204, 56b7, d9bc, 0
8661, 193f, b5ed, c244, 0
0c29, 8c36, ed3f, 53d1, 1
b73d, 4ad4, 8945, 99d3, 0
0fd0, e402, 78db, 456c, 0
601c, f9d3, f6c8, 47ea, 0
f5bf, aa97, 174e, 8883, 0
5409, 0e8b, 387b, e746, 0
1ce0, 8cf9, 8300, b225, 0
34eb, 2e6a, 548c, 18bf, 0
9f60, 712e, 209e, 27fa, 0
ccb2, 298d, 7f30, 0027, 0
2eb0, 9d80, 8e3b, c163, 0
40b8, a792, d280, bb0d, 0
0bb1, cb2b, 7c2d, bfc3, 0
38f4, 6d40, 476e, ed29, 0
f682, 4edb, 3887, cc7f, 0
8b32, 1341, 3c6b, 9432, 0
8cec, 1047, 9b7c, b2de, 0
2978, 0d8c, 6016, ad2f, 0
5d13, 7098, 5e1a, 94f0, 0
fdcf, 2893, 8fb3, 23f6, 0
ed40, d2b9, 4678, ba2e, 1
3615, 6233, f7f8, a82f, 0
e791, f840, bb79, 476a, 0
81a7, 0a6c, 8e48, 8828, 0
d8e5, 9dae, 061f, ec0f, 0
12ed, 500a, 6b77, a779, 0
084e, f902, f4a5, 01f6, 0
ba6c, 2063, f826, acde, 0
7aee, 12c5, e3c6, e6ce, 0
bd68, 09d2, 7c04, 6faa, 0
f76f, 1c90, 8f4f, ca97, 0
2233, a882, 497b, a4d9, 0
7ea0, 4a5e, e1cf, 69ce, 0
56b9, a55a, 1b6b, 6cab, 0
ffe6, 1e89, 0cbe, ad3c, 0
b2a1, d2c0, 093a, 89b6, 0
8a27, 31f8, cf72, e25a, 0
1381, 1c93, 63fb, 42d2, 0
bbbe, dbce, b178, 0253, 0
ee9a, a7fe, b3f3, ffa4, 0
9448, c1f6, 3bed, 28dc, 1
2ff8, 4a97, bc40, 325d, 0
2f8f, c753, f6dd, 4da6, 0
022b, 130a, c522, f81a, 0
85e9, 6d35, 9061, e5e0, 0
35c2, d758, 54a7, 18a2, 0
98fd, 1199, 64bf, 1c19, 0
b8b8, 3ea6, 964e, a42b, 0
08ae, 5072, 463d, 4497, 0
1e8f, 67c5, 4de8, 4abc, 0
eeef, 6246, 720f, 89c0, 0
0ac9, 4b43, ab6b, 409a, 0
68f3, 76f0, 68da, e297, 0
92f2, 7672, 6454, eb05, 0
adbf, ca34, 3515, dd86, 0
46ca, 61f9, f388, d180, 0
22c0, a3d4, 802b, f31c, 0
a461, 4930, 8c34, 822d, 0
2045, 9009, b6a0, e553, 0
97f4, 800d, f9d7, 03a2, 0
4675, ce59, 8c49, 5369, 1
fcb0, a0ad, 4f39, 9e4c, 0
5786, 1aa4, 898a, a1f0, 0
29e6, 7717, 7989, e193, 0
e538, ad57, 52cd, 3892, 0
a2a1, 8ea0, cd2e, 1313, 0
e64c, 32f6, 1343, 6a13, 0
b60d, 9d59, fda7, 2b11, 0
d137, c3ad, e721, ef99, 0
5545, 83d1, 8097, 7cfc, 0
0ad5, 958b, d322, bbb8, 0
a8e1, e25a, dc68, ba08, 0
a216, 628c, 354d, eb33, 0
4149, 6ee8, 7104, b232, 0
22a7, af95, bff9, a35d, 0
32fa, 00a9, 1530, c1e0, 0
7912, a246, 4308, c969, 0
e9d9, d6e2, 7731, e979, 0
bc1e, 1550, 3dc2, b47a, 0
a927, b664, 813f, d6eb, 0
a30a, dd08, c6b8, 00e0, 1
0f6a, 9aa1, cef4, 8733, 0
d357, d3fd, f24b, 166b, 0
7762, 10a4, e449, 5f4d, 0
9d09, b9b3, bd1f, 6660, 0
2b79, 0c5e, 6969, 1995, 0
61bf, ac70, 358c, 685f, 0
3cdb, 32b6, a17a, 3d1f, 0
7026, 4e7c, 3d73, 3050, 0
f755, a688, 57b8, 4158, 0
c753, 3098, 826b, 4a1a, 0
fa7d, 31b4, 644f, 4ff1, 0
62b6, ec0b, 2c74, 27aa, 0
3eb4, cc96, 6166, 0dc7, 0
d6f8, a54d, 0f11, 0320, 0
9031, f8c8, 40b1, 0774, 0
2338, cd43, b25e, 8045, 0
6fe0, 216e, 74d3, d146, 0
4553, 8df9, 857f, e0f6, 0
65d5, 83bd, 9603, 61e8, 0
34ec, 695c, 1021, 769e, 1
8d25, 0de0, f668, 22e5, 0
825b, e12e, a0a2, 6f4b, 0
ae81, 5956, 1c46, 02dc, 0
924c, 77fb, 1e0f, 454a, 0
356a, 93f6, 08f5, 0c5d, 0
afce, 2b6e, 71e3, bc00, 0
4d88, ee9e, ff18, de14, 0
0328, 1efc, 3d81, e6d3, 0
3f27, 1616, 3eb0, 4501, 0
0cb8, a4e1, 7fba, b52f, 0
823e, 3b31, fc8b, c237, 0
cca9, e100, e68d, 6949, 0
9fd2, d33e, 9cdf, 2ac5, 0
1f60, 849e, 8dc7, 4479, 0
1aaf, 195e, db7e, a4be, 0
2ee5, d5a6, 2153, 04fa, 0
8fed, bee1, 0b1f, bb1d, 0
6cdd, 5b8a, 9398, df5d, 0
2485, 3b39, 724c, 6f67, 0
4aed, e15c, 825f, 191d, 1
1669, 7b3b, 8476, bef8, 0
e4ca, 664a, 310a, c123, 0
d54b, 587d, 1216, 7917, 0
2d76, 2631, 6e34, 787f, 0
2d18, 2f0a, ce9e, 9d78, 0
df00, f633, 881e, 793c, 0
f41a, 54c8, 0c39, 511f, 0
3165, 1ebd, 0556, 1bdb, 0
d8f4, 61ed, 496c, c83d, 0
a510, 9019, 2a7f, 3b39, 0
dd25, 2844, 7c7d, 8829, 0
49bc, 7725, 310d, 3f5e, 0
7249, 959a, 0ccf, 710c, 0
94d9, a992, 2110, 0649, 0
6655, 26b4, 7868, 2a29, 0
4d57, bda9, a00c, 11b3, 0
3d9d, 40f6, d1c3, 5e8f, 0
c899, c862, dcda, cbf2, 0
310f, e8de, 3794, 82bd, 0
98c9, fa3b, 4c4e, ed43, 1
16d1, 4a82, 8efe, f655, 0
3ec9, 8ef3, f2ad, 98c6, 0
d1d8, de47, 3fe8, 4f26, 0
3afb, 626d, 9878, 03b2, 0
217d, 30e8, c9c7, 4e8c, 0
668b, 11ad, f3e4, 86b1, 0
ea52, 707e, 604d, 27c5, 0
c955, ce61, 576c, d97a, 0
7168, 4c95, 1371, 658e, 0
d3c3, e460, 47e0, 59ec, 0
7f49, 71f0, 1f7e, a57f, 0
78ea, c205, d7b9, c074, 0
41d2, 1190, 8e53, 491e, 0
a7fb, 5fb4, 44e1, f445, 0
4ff6, 2e5f, e0cc, 47ee, 0
7a6c, bfd9, 9a04, 4c4e, 0
e69a, 16b2, 1ddf, c734, 0
9c47, dfed, bf5e, 5d27, 0
0cfa, 7dc9, 7b6f, 7fd8, 0
2335, 3678, 692a, 4dbe, 1
fd6c, 68ee, 81ec, 422b, 0
b78a, 529c, b363, 8dd1, 0
c35a, a91b, 0884, c8ac, 0
8dcc, cdb3, b4f3, f26e, 0
83fe, a868, 7687, 315f, 0
4138, dbeb, 0188, 9c37, 0
1f81, 8f2f, 8d93, 72db, 0
0889, 4200, 71e9, 9e4e, 0
52ec, 7f27, ce2d, e444, 0
c1f3, 3321, fd37, d8b8, 0
4c32, d068, 1072, ca29, 0
32b4, d748, 66cc, 1d37, 0
82ad, 544d, 33cd, 4322, 0
735d, b2b5, 1c3c, c253, 0
e646, c602, 87b5, e6cf, 0
8a35, e2fc, 0e2c, 69a3, 0
eb21, 1984, 08aa, 8e4b, 0
dcdb, c719, 498a, 6c57, 0
2b18, 80b7, b0bf, 8d58, 0
09e5, 4d2c, 00c3, 42c1, 1
be38, 8907, 8346, 2b3b, 0
0148, e3f8, 343d, 9302, 0
5b40, 2f52, 9894, 15cc, 0
8eaf, 73f9, 6224, fccd, 0
3040, ebea, 46eb, b952, 0
bf71, bfb7, 2f1a, 698a, 0
a01e, 63bb, ebdc, 86b6, 0
99c9, b6df, 7417, e708, 0
1233, 1f0f, fcd5, 67b4, 0
35fc, dddc, 49d3, a6a9, 0
1004, 6ee0, faa3, d54a, 0
9705, 476f, e9da, f043, 0
bdcd, 0547, a003, 863e, 0
22ad, 511e, e800, b4b3, 0
72d8, 271b, 1e2f, 7ad7, 0
3434, 6ad5, 19b0, 9ca7, 0
e797, 62c0, 69be, 0b37, 0
a6ed, eb1e, 4e1a, 0f01, 0
a70f, 5e36, d4d5, 10b6, 0
27d5, 9bcf, 1618, 6797, 1
0e76, 553d, ebc6, d010, 0
bf1e, b4e2, 48dc, ff69, 0
b409, e2bb, 7359, 0f96, 0
1683, 70b1, f232, 64a9, 0
0984, 7c2f, 9932, ad24, 0
a3c2, ded1, 71b8, e0e2, 0
8bd1, 8200, 62dd, 4bfa, 0
fbc9, a17d, f603, 01ba, 0
2e97, 1dce, fc89, b50b, 0
9296, cb27, 29fd, 49e3, 0
73cc, 4faf, 6979, 5cf8, 0
c78f, b1d8, 01e9, 8b82, 0
3292, 316e, 3f6b, e72a, 0
a3ad, 3641, b16e, 9b2b, 0
6f75, 2e12, 3c9b, 7992, 0
398e, 2557, 0954, d1c4, 0
3f6f, 6224, a269, 2b7d, 0
e920, 8c88, 07d1, 043d, 0
c5a9, 8754, 1c36, 7cf0, 0
c7af, 84cc, f450, be40, 1
a673, 5a74, 8fcf, 969f, 0
644f, 3a5f, 7ed7, 9b06, 0
0286, e553, 1ab3, f68b, 0
3cf2, 9150, 549e, 5501, 0
fa43, aa49, dd23, baf4, 0
f6f6, 7cda, 41fa, 3570, 0
71b4, bd9c, 1cfd, 2182, 0
a8a4, 6ec0, 5b6d, 3a02, 0
3676, 9acc, 6d86, b81a, 0
0bdd, 7415, 0425, d775, 0
bf6c, 86d2, 44d2, 1f21, 0
45e0, 3146, 4a89, f057, 0
f5a4, c35e, 1e26, fb89, 0
c239, b48e, 314e, c0ff, 0
7c6f, 69cb, da46, 6e05, 0
38de, ca4b, 923d, 4539, 0
cea0, c401, 2258, d19b, 0
369c, 01ae, 53f3, ff4f, 0
2434, 14c8, f0fe, 490c, 0
54b3, 8779, 93d3, a690, 1
b8d9, f1b7, 95c6, 2696, 0
4291, 9cc7, 8f70, ab80, 0
81e2, 6dd9, 30fe, 6c44, 0
a40d, 1327, 05e9, a85b, 0
89ba, c5e7, 6ae0, 1584, 0
2c1b, 8192, f484, 2e83, 0
c5b1, d86d, 495b, 6770, 0
2518, 500e, e10f, 2be0, 0
abd2, df44, e8c5, 0f1e, 0
c5f5, 574a, 6c4d, 867c, 0
86bf, 6925, bf9c, 4286, 0
665c, 1771, 8c68, e4b0, 0
9286, 1c8c, 7920, f2ea, 0
96d9, 1b55, 60f8, ba73, 0
0255, 688f, 4a8f, 4ce9, 0
a93f, 55f6, 276d, 6a34, 0
b522, 5517, a0b0, 366e, 0
17f6, f664, f136, 7de8, 0
809a, a253, 80ca, aa12, 0
2f87, 2ef0, 224e, 3d0c, 1
c26d, a86b, 9af7, f79f, 0
d010, d5d3, eedf, 7392, 0
9754, 3909, 6d22, 6417, 0
a470, e213, 71a2, c6ff, 0
a67b, 9416, 9354, cd76, 0
d028, 8bf3, 4b11, b1f1, 0
5c32, bb26, 27b9, e4a5, 0
2658, 45bd, 691e, 774b, 0
42cb, 49f0, 619d, 13af, 0
a03f, 2604, aaf2, 836c, 0
4429, 3f85, 3bdf, 6b9b, 0
071c, 3437, b13b, c13c, 0
5a2b, d80c, 0627, f3ae, 0
2752, 4f57, f4ef, d75f, 0
ed9d, bdb6, 7732, e45e, 0
4904, 0ba8, 1508, ccb2, 0
bacf, e735, 7643, 8804, 0
4037, 0740, 2e20, 0a20, 0
ee80, 7793, e768, 6a73, 0
43dc, fcbc, a01b, c8e8, 1
4a13, 0a0a, e7cf, b19d, 0
f77d, 5360, 96c6, fd8d, 0
6520, dac0, b9a9, 8f98, 0
e3bc, 054d, 59e1, b910, 0
73cc, 0816, 1a70, 86ef, 0
b5c5, 5aa1, 8cab, f6a8, 0
a93f, 4ffc, 3ceb, 3e9a, 0
31f2, 90f0, 13e0, 43e8, 0
b52a, ba8e, e403, ff6c, 0
788a, f1eb, 5c93, 67df, 0
22ca, a488, 7b61, 365b, 0
b9c7, f032, 7d1b, a15f, 0
c24b, 71ef, 4dac, 9179, 0
8fb3, cc95, fe1c, e054, 0
8dfc, 993f, c967, d56f, 0
