real_A1, imag_A1, tlast
c6e57b, c0fa25, 0
28c0cb, 94981d, 0
fec52e, 41bf7b, 0
c6414c, 742633, 0
782a3b, 698f96, 0
a46a4f, 134211, 0
26d88a, 45d7bf, 0
8527d2, 52c501, 0
d36a1e, 39e43b, 0
393874, 637c3d, 0
b191b5, accdc2, 0
265050, f0797a, 0
5f4c79, b99dbe, 0
371d11, 579dfc, 0
778456, e3dd03, 0
6bf7fc, 9778ab, 0
917f5f, 9d2617, 0
497f52, cb6c22, 0
963b88, e2b9e6, 0
b4b0b7, 3be9ec, 0
d70e5f, 7fe1da, 0
d6b6df, 015b08, 0
f1f876, d10c36, 0
57c06c, 7327f5, 0
e138c8, b6418c, 0
1d65b7, f6def7, 0
62ad7e, 3069aa, 0
013885, e9cd11, 0
a3512b, bc315e, 0
9af4f3, e82b2e, 0
c51e2f, c08c2d, 0
ad1be3, 9d7b7b, 0
18b10c, d6d1e5, 0
f5f1f0, 99ab76, 0
58ef26, 4ee32d, 0
9ae352, de4ad2, 0
d2b4f6, 981970, 0
ac2854, ce46f4, 0
39c6e1, dd0702, 0
6a6278, 8f879d, 0
1af681, fb01a9, 0
047382, dd3b85, 0
f50c88, 3daca6, 0
bb79ce, 00b805, 0
0c3c72, ec1d77, 0
a4f944, 7855a8, 0
8e8a56, 97b3bf, 0
9250b5, ccbdeb, 0
44779a, 730a3c, 0
55679d, 1fa90d, 0
13a455, d37240, 0
12529b, 4c82a3, 0
cace47, 172c81, 0
def3ef, d8c86c, 0
4203ff, 2f1486, 0
523f01, a4700f, 0
ab0adb, 0a7403, 0
80e066, 28a5ed, 0
8ed041, 6256c5, 0
a93535, 8bd3c7, 0
6875b2, 3b2ecf, 0
4e934b, 213507, 0
1b5883, 3c0ca1, 0
2495e3, bdb422, 0
cf71d0, fbcdb4, 0
60e875, 5ef8a5, 0
4a5720, 7db849, 0
f8d87f, 650c14, 0
bced97, cd9779, 0
4334da, 8c70bc, 0
df9505, d6ea9f, 0
817d4f, 26b339, 0
5358e7, a60d73, 0
fbd068, 22c91b, 0
ef6d50, f44b09, 0
782201, 423d75, 0
83403f, 8562db, 0
a78f6c, b72418, 0
8acde7, 9e3b3e, 0
8573fd, ffd36d, 0
51b522, e85ca9, 0
c0e9d7, 0b1615, 0
93c276, 2a4e43, 0
10b068, ff5558, 0
a55b47, 8740d5, 0
5a128a, 37861a, 0
8ebae9, db81f4, 0
9eaf08, 04bd7d, 0
cff9d2, cddbd1, 0
b238b3, 752d03, 0
c24858, d66c50, 0
d558e1, 10269d, 0
0279bb, 137a5f, 0
ba71e0, 30c881, 0
73d43f, 8fd41d, 0
c1927d, 8e52b6, 0
344502, b25aad, 0
7e6816, 046e97, 0
b02eb5, 49a1dd, 0
f20420, 62c67b, 0
76a366, f5ba1b, 0
bc07da, 7a7a2c, 0
27a87f, 0c0470, 0
6865fe, 4bde48, 0
e8ebf6, 296a47, 0
590c64, 6b4ac1, 0
383517, cce38d, 0
cc4717, 48e7c2, 0
7be4f7, e4eb28, 0
83b30d, 8ad760, 0
7631e5, b7822f, 0
e6bc84, 8bab60, 0
008d5d, 8bc0aa, 0
2b8604, a837bc, 0
db1520, 6801d5, 0
3fbedd, 08c6ab, 0
73b6c6, 530117, 0
39f467, 4524b0, 0
17bdac, 6ba379, 0
1060fc, 05ca8f, 0
be8f83, 0a199e, 0
5f0db9, f86c0d, 0
98a7d7, 28a242, 0
ae1339, 8bffa7, 0
5e0e27, 8e78eb, 0
d98bed, 1e38c6, 0
113947, e901a7, 0
1b072c, 094f0b, 0
be69ac, c8c2d2, 0
6f0230, c5358c, 0
041187, b521ce, 0
b428ad, 50fa7d, 0
3f0233, d8ba01, 0
f83fef, c51859, 0
944ce2, a87ee3, 0
b397a3, 5daff8, 0
f7b113, 5ab188, 0
6e98f2, 62d59c, 0
eaf7fa, bac3e8, 0
8dc471, 1f1f39, 0
ef1049, acd376, 0
674054, 6c85d2, 0
3488c7, 01f195, 0
ef87cf, d68f2e, 0
68f15c, 70cd13, 0
71c940, 65981d, 0
885f12, 30badc, 0
2845e7, 98f071, 0
d95863, b4a2f5, 0
ef9631, f4e54e, 0
30c103, 51b480, 0
f269dc, c44975, 0
e0d17e, 4aa33f, 0
4b0ec1, c50101, 0
390121, 1ed37e, 0
c1cd8f, d87da6, 0
284b17, ea8cee, 0
45fe30, 1ef26a, 0
5977a0, 34a30a, 0
8e2858, 235b64, 0
829fbc, 51f10b, 0
f6071d, 539b94, 0
a09cf3, 76f96c, 0
db6c52, fb799b, 0
3a687a, f118cf, 0
74e3c9, 349a9e, 0
d94efd, d3f57a, 0
49f06e, 41f573, 0
efe581, ca4de8, 0
bf3ece, 72c122, 0
3e52be, 6f77c4, 0
ad704f, 5746b5, 0
93fc93, 9c7a93, 0
37202b, 9c5d4c, 0
9f54ee, b4b339, 0
799d3c, 03ada8, 0
b822ed, a40bfb, 0
2d05ef, fb6254, 0
3e5083, 6cc596, 0
97cfd5, 817cb5, 0
c7e679, cf5e88, 0
f9a44d, 4752c8, 0
02150e, ac3dac, 0
80bef5, 8857e2, 0
7f309d, 336daa, 0
e6b631, d406ac, 0
b14775, c7ac2c, 0
2dffc6, 16b430, 0
f4214a, 145602, 0
5e7a9d, cd1ba5, 0
7e8136, e6656b, 0
9ac904, 648be0, 0
099c1a, 468ada, 0
bc53e5, a258f4, 0
7c344e, fdd2d0, 0
214b60, 2bda58, 0
90819c, 0c8e6b, 0
c946ce, 586980, 0
a14175, 1c4a48, 0
38e763, b227d6, 0
3e4294, 6ee7ba, 0
e74ce8, 9d145f, 0
244e1e, 7c559e, 0
3edbeb, 937efb, 0
349ec2, 662cd6, 0
3848e6, 7aec2c, 0
cc6a5e, 72f504, 0
384e30, dc7af3, 0
f87c3a, dfb3d7, 0
b68b6f, e7b7b0, 0
229848, 5df94d, 0
d6954a, 80dfce, 0
c62cbc, 8624aa, 0
be73cd, c3e2ef, 0
216ad0, 9b5aee, 0
b3626b, 9a0e88, 0
b2395e, acb4b2, 0
7f8dfb, dfe2f1, 0
4a533b, 2ab36b, 0
623781, 4d479f, 0
6af3f7, 5b5e67, 0
55d9dc, a078ac, 0
dbc8d8, 2a8d6e, 0
4c32dc, ed1cfd, 0
d93a6d, a39f5f, 0
f08b07, 04ac92, 0
ef81a7, 2f34cb, 0
f266fe, cd5ea3, 1
628a8b, 69735b, 0
3b6674, 9cc1a2, 0
61fcdf, 275244, 0
bedf2f, b407c0, 0
cabbde, 0e7793, 0
d73847, bd2a73, 0
88046a, 824d4e, 0
eb67ee, ca09b8, 0
ad3ede, 92e6d8, 0
cc9a84, a82e1f, 0
f24703, 9a6f92, 0
067123, 7a9c43, 0
f71fc5, 51ed93, 0
5551b7, 1adb3d, 0
d4fc4b, 159aa9, 0
0272cd, 452122, 0
8f3cf4, af2401, 0
2b3d8b, 84bf7f, 0
ce414d, d6da83, 0
e2db6e, 8df63b, 0
ed4e6d, 5a2470, 0
7b446f, c8dbba, 0
683160, f63287, 0
21f5a9, 6af47b, 0
0442e2, 87864e, 0
65589f, f4a884, 0
e659d9, 664217, 0
aa3e1b, 72ee35, 0
3dc283, 76b7d0, 0
f044ed, ecc156, 0
172740, 7e8961, 0
2f4f8d, e5a36e, 0
6b0bbe, ed2461, 0
27400a, dd8c25, 0
e971d8, 17ac31, 0
5437ce, 9bbfae, 0
dd1f7a, d91bd9, 0
f43246, 90d130, 0
6d50d3, 4b82b3, 0
0b5444, 6cb5ca, 0
f3b919, 1f9902, 0
15700c, 085c6b, 0
be490d, f68740, 0
7eb665, 13e5cc, 0
0e00f6, 0672a3, 0
f8a10d, c37f51, 0
910898, 2f72f1, 0
3fe4be, 13475b, 0
c05a92, c054a1, 0
140899, b829a7, 0
0759b7, b77e1e, 0
c4865b, c14265, 0
546cfd, 65cfdf, 0
847f5a, 906906, 0
81a9cf, 986411, 0
421b97, ad7dad, 0
3087d2, ea293d, 0
db4850, 789b91, 0
33bb56, 121fb3, 0
4e5397, 9ecb38, 0
f1d5e7, 750aca, 0
e19a2f, 928d44, 0
d7bb29, e5df4e, 0
773851, b02983, 0
d9914d, e963d4, 0
28d78f, e29107, 0
02604d, 92bd2d, 0
ef7f97, aaac18, 0
2f9cb1, cbb04b, 0
46c682, 2d844e, 0
9db5a0, f4179c, 0
4a2699, 23575c, 0
fc5e7d, dbba41, 0
f4fce9, 9d7382, 0
dccff5, 6dd2a7, 0
f82f30, 5119bf, 0
2b6b63, 2ee68d, 0
dc8f3c, c4e78c, 0
135b77, 9cb1cb, 0
bbb294, 835bb0, 0
ed0450, ba89e1, 0
91494e, 7747b0, 0
2314a1, 216895, 0
ab8526, 7c8c69, 0
a992fe, c6babd, 0
d307ec, 69f578, 0
e87873, 77f6e8, 0
5061a2, a694e5, 0
d1d13c, fb93c5, 0
7126fc, dbad99, 0
566701, 4aaedc, 0
2f3c81, 7a9240, 0
d79be3, 8e59b5, 0
104020, a94f61, 0
e37d9d, 8bb6af, 0
ec28fe, f3a8e5, 0
ab0335, 0fd7d3, 0
cb461a, b22ed2, 0
f512ea, 8a6879, 0
e97be0, fc7c2d, 0
679e77, 983d8e, 0
b9a06b, 4e8a0f, 0
508b39, ab2c50, 0
bee655, c86a49, 0
cf5e14, 27f4e1, 0
53c3ac, 8a90c5, 0
6c202b, aa3b34, 0
6a2896, 78b893, 0
0b149f, 2b9269, 0
25a596, dbaa7f, 0
597260, edd421, 0
d4d393, 9c1886, 0
a555c9, 2043db, 0
311885, bfbb30, 0
3bc7f1, 927310, 0
335160, 48e6e2, 0
93e7f9, 91b5b2, 0
32233c, e1c23b, 0
eab142, 64a5a0, 0
d78b3c, 2cf075, 0
c20262, 09a6fe, 0
0ca57a, 3aad15, 0
b1ce68, 580a99, 0
4899bd, 89bbc7, 0
73fbd3, a3a0cc, 0
e9f887, 65c78a, 0
338638, f39c71, 0
25d678, d00dc4, 0
4b6f31, cb07d3, 0
23aa64, d19e5a, 0
d434bd, e86f72, 0
ff69ac, 03c626, 0
c54279, 05c70b, 0
eb7d57, d840fb, 0
a5d8da, 58144e, 0
ef5e2d, aaa95f, 0
bc82a0, 25019a, 0
d499dd, d7a69a, 0
54f08b, 6a3ef0, 0
80e799, e6422b, 0
b96ca1, 6e4bc8, 0
cad068, e5b41c, 0
c5e991, c18dc8, 0
028f33, 13de41, 0
659943, b0ca3a, 0
fc3415, 7de823, 0
898fb7, 5c3f23, 0
f6664e, 35865f, 0
0996ee, e26bfc, 0
3af3ed, c137d6, 0
2248ad, 38c0f3, 0
ea7b21, 47bd93, 0
9dcccc, 60e0e5, 0
cc395f, 3d8bdd, 0
0a6957, d8788c, 0
8758b8, 54a8b7, 0
6e5302, 83945c, 0
88126d, db8fdf, 0
3b6514, 71817c, 0
c4b0fe, 5ab627, 0
de4eeb, a55936, 0
01b168, 4b4e0f, 0
ccf164, 923a59, 0
3dbd01, fd782d, 0
427e75, 5f71ba, 0
f80c79, 73703b, 0
b7cb4a, 00f2da, 0
a9acac, 45a61c, 0
65c104, 1baee5, 0
2d887a, bb61d7, 0
922507, e3701a, 0
b91a7e, 81719e, 0
e27e85, e248ce, 0
674c98, 2c51c8, 0
1301dd, f0ec2b, 0
0cef05, 0100db, 0
a3fdf3, 997a72, 0
2bc92f, 8d046a, 0
c5422c, cdb8d2, 0
7fc31f, 945367, 0
d17e49, 9a4262, 0
130dcb, 34cd53, 0
beb119, 57139e, 0
4d0447, 990d95, 0
34f83d, ce7728, 0
2ba437, 062686, 0
22d46b, 776e14, 0
0eea3f, 87cc9d, 0
3bb56b, 4b22e7, 0
a2314f, d07c5c, 0
a9b872, 05f22f, 0
0d1ed6, 97eb43, 0
4da8d5, ee0abd, 0
8c3450, b3881a, 0
be0955, fc9039, 0
c575fb, 0e1be0, 0
bc4958, 2193ec, 0
8ca1ca, c00a5d, 0
e85313, b59966, 0
42317d, 95ee79, 0
0bdcdb, dcd175, 0
8958f4, 6b751d, 0
aa5089, 7b675c, 0
584e80, 307366, 0
ddaa29, 57ea7c, 0
0b5021, 20ad8a, 0
8cbc89, 989186, 0
c77fe7, 93358c, 0
69ea5e, 0c382c, 0
805aa3, 5fdfb7, 0
8b3cc9, 705e80, 0
4dd98c, 729981, 0
5ebeac, 77c1ea, 0
99b5e5, 80888f, 0
7c7754, e58918, 0
831755, 0f3e96, 0
3f7a5e, 5625dc, 0
0dd7c4, 2eeb86, 0
ad48db, fc2fd9, 0
d75f76, 8eda5d, 0
45abf2, cb738c, 0
8b2eee, d3707a, 0
100c92, 96d5a5, 0
eb0829, af75c2, 0
f1d1e6, 09569b, 0
dac88b, b61b0f, 0
9c66e1, 4eb110, 0
b2dd83, 1ba64d, 1
d2046b, 1da589, 0
753c93, 15c2e4, 0
6930a5, 11ca06, 0
404e08, d532f6, 0
18cc2e, fb25d7, 0
9371f5, 79305f, 0
e04e7c, f6d50c, 0
601a55, 28cd79, 0
1f32a1, 7ccf1b, 0
04f355, b2dd8f, 0
8b497e, e5bbe1, 0
3c62e6, f33021, 0
3617f1, fdcd6f, 0
07a512, 93bb42, 0
850e18, d58861, 0
1faf9a, d7857b, 0
778df6, ea41f2, 0
fd6a13, 20d2f4, 0
67f529, 92a41a, 0
7b0557, 562c9e, 0
2128b6, 91d099, 0
a0eb6b, f1ff49, 0
cfa6c9, f2e21a, 0
f5c732, f20872, 0
e44e7b, 0e9ae5, 0
c6c0f4, 4197ee, 0
fa1027, 2b10d0, 0
ae699c, 77a169, 0
8112bd, 86335b, 0
d302bd, e002e0, 0
cfb897, 02a80e, 0
ab4caa, a91747, 0
a5cf67, 9dca51, 0
f43185, 3a9de8, 0
a54028, 3f20b1, 0
66feee, ccbc4f, 0
3d9473, 34dd58, 0
38a391, e0ed11, 0
4a47d1, 9c8f9a, 0
01c0b1, 41e0a5, 0
d9fedb, 0f10dd, 0
68868b, 9b8173, 0
4db9cd, 880984, 0
19a3c3, fefbff, 0
60a844, f12df2, 0
d4922a, 4d6cfd, 0
70bd4b, 55e66e, 0
81cfa1, 752869, 0
f19f18, ab5089, 0
222c75, 540425, 0
51f480, 1ce1af, 0
5be315, 17b8f1, 0
f03c7c, 4ca798, 0
cc787e, 77f84e, 0
4948e1, 75dbda, 0
e251be, 87a44c, 0
3ecdc9, 4247c7, 0
f8000c, c6024b, 0
fba4ad, ac9cdf, 0
4451b2, 4cd540, 0
55f98a, d26a5c, 0
385957, 66f6ec, 0
d69bf7, 75ccf4, 0
eb3324, 128caf, 0
09a3c2, d6f696, 0
9453a7, 752468, 0
7878ff, 8d8b15, 0
4dd065, baf0ee, 0
46f37d, 789f7a, 0
090947, b5d463, 0
13872e, 075268, 0
1e2bcd, 3f205c, 0
dbbaa2, 2fe809, 0
433d3d, a82f1f, 0
e00317, 319cb1, 0
31d246, fa1797, 0
fdfacc, c1e635, 0
25e157, 28440f, 0
a5a9c5, a64fde, 0
493fd1, 1b973a, 0
1d314e, 129633, 0
3ed43c, 4019d6, 0
be5b7d, 445857, 0
4ea396, 377aca, 0
bf2b47, 383f93, 0
56cf65, 503dac, 0
afcc5f, ebb1c0, 0
e615f5, d8f363, 0
298e48, f2e054, 0
08d8c7, 40afd8, 0
3bd244, 4faa20, 0
055f06, ceb2ab, 0
6783f7, d99ab1, 0
d61707, d2477a, 0
d932fa, 964531, 0
44b128, a32500, 0
6c1053, db35bc, 0
ab9c34, 0e98fb, 0
d56a61, ea2b45, 0
fab9f8, 39dda4, 0
7b5941, cdc38d, 0
b6e9ba, e5b471, 0
86ca68, 9bac09, 0
88dddf, 97cc0c, 0
d54e3f, 12547e, 0
b224c2, 7837a9, 0
93ded8, dddbc1, 0
ed5edb, e46bf3, 0
dfd25a, 9e8179, 0
3836cb, 8467da, 0
b10d2d, 712fa5, 0
db81b4, b2ed6d, 0
96f1b3, eb1471, 0
142513, 6b0b40, 0
7504d3, 060c34, 0
6dcca4, 5b80dc, 0
9643e9, a1b4d9, 0
fdd5a6, fbb367, 0
d2d8b7, 755529, 0
c0828d, 99ae04, 0
245d27, 9ad9ae, 0
980a20, 2e0b40, 0
2c5794, 5a3124, 0
eb1170, 076e26, 0
c6b8f5, 51697f, 0
ebbfc2, a6a4f2, 0
aa4dff, f02832, 0
df1fca, efcbf9, 0
328164, 708492, 0
9dd8ed, 8af1e8, 0
86bd97, 11ce61, 0
1c7762, fe6066, 0
361904, c8396b, 0
a310da, f728e6, 0
6efc65, 947bac, 0
c04e45, 4e7f1e, 0
c692b4, e5f750, 0
621a3d, 55d8de, 0
b37929, 8e6995, 0
5a564d, 23b2a7, 0
5c159e, b656b6, 0
0ef53c, 269001, 0
f41b7c, bcfc7d, 0
236e23, 7ccf0b, 0
c2676b, bb5084, 0
a8dd4a, 9f90b5, 0
047475, 81dd95, 0
46bbe5, d438c1, 0
eba637, 756b75, 0
56797c, d113fa, 0
feb22b, 1107b5, 0
2a0eae, c780cb, 0
589ac2, 50d49e, 0
e0b4b6, 60db65, 0
c75efd, 9b3f8e, 0
7a33e4, dfd9ee, 0
910d37, 55cf14, 0
b6a4d0, d1f171, 0
15823e, ea7842, 0
50cb5a, 06fc33, 0
44a202, f8e330, 0
380ac7, 68dbf6, 0
bd7a39, 509640, 0
3d7607, 4c1e67, 0
7658e5, 89f836, 0
2a4cec, f9e57f, 0
095880, 7499ac, 0
c20c50, 6cbdb0, 0
ad7bb0, d25573, 0
dc5fd9, 44aa3d, 0
26cbd5, 8144df, 0
d3ed3a, a7645a, 0
689a59, e531c6, 0
4c20fa, b3ba2f, 0
6ea0b5, 6880ba, 0
e98b56, 190819, 0
16182c, aa4b23, 0
9e6868, 0d432e, 0
0f1dfe, 1966f1, 0
2ef4ad, 562b7e, 0
3d21d1, 79237e, 0
2c094d, abc9c5, 0
bafccc, c8951d, 0
096222, 27d916, 0
56e386, 0ee8ac, 0
b2f343, fa8a6c, 0
997bcc, 5e2fd9, 0
f16910, fa13df, 0
3104f4, b438ca, 0
84357d, 480827, 0
2b85e4, 6a9395, 0
1dea03, 98a4e6, 0
615222, fb0c9b, 0
1ea4a0, 8bb29b, 0
b0c82e, 6d9aaf, 0
38e89e, bdf5bc, 0
298b98, 05f013, 0
5f2760, 2cb2f7, 0
6f2122, 5cd8e5, 0
a4db72, 610dca, 0
c89296, f8f252, 0
09e69a, c40819, 0
b2235e, c9a13f, 0
153f1d, a9716d, 0
f25569, 2b13ff, 0
b6f4d9, df0e61, 0
c19a48, ec761f, 0
0d553c, 5d3f18, 0
3ebe51, 53acbb, 0
e3c831, c40f40, 0
71aa1c, c0eb7a, 0
80d6c6, 22a322, 0
abb661, 8359ac, 0
e23c9c, 0706da, 0
60ca70, dde704, 0
ac4507, 496151, 1
9e7e37, c92ff4, 0
372cac, 7890f1, 0
15a0c6, b87d72, 0
125243, f891e4, 0
356876, c876d6, 0
57728a, 703e55, 0
92e2a9, 678a9a, 0
881cff, 1b6671, 0
870ac1, 092c1e, 0
8c2037, dc3eb8, 0
fb9683, bc3321, 0
82bec5, cd0863, 0
e54fa7, b2a149, 0
ef7a41, f38622, 0
6da27e, 6314da, 0
9bb624, 91144b, 0
5cfe19, f485ae, 0
750d71, f9120c, 0
b9511b, 23f54e, 0
6f00cb, c59cb2, 0
e59263, 8be5e2, 0
9f7806, 46355b, 0
fae1b0, 42941a, 0
29de3a, d48bd3, 0
bd8958, 474dc2, 0
2f037a, 0e6f38, 0
112708, 5ab357, 0
c80090, 44e0b4, 0
7a4372, c54007, 0
09d149, 2c79e0, 0
b044c4, 19f880, 0
13e64b, 07c5cb, 0
99ac48, 3b0d87, 0
74e8cb, 62d92c, 0
df59e8, 2872fa, 0
79d2dc, c8fe5e, 0
c9b554, ce6862, 0
984eb8, 4039fc, 0
8e2924, 0597c5, 0
7bda9f, 044822, 0
928e0d, 706a52, 0
5ae683, 9f3bb7, 0
f2c77c, 01e400, 0
0d4b45, 919fb5, 0
844f14, 7c7ebd, 0
8c13e2, 0bfa93, 0
9af678, 5ee021, 0
a112a0, 55720a, 0
f601e0, 54af38, 0
7bc0c8, 7013c9, 0
fefc14, 4a19ad, 0
d31dd6, e41673, 0
922148, 031575, 0
b107d5, e73a00, 0
1c01dc, 0b698a, 0
2acec0, 40073a, 0
aba8bb, cfeefb, 0
9c5437, ce7e97, 0
2139d0, ede767, 0
858f99, fd93ae, 0
938c93, 3b2aaf, 0
9b27f2, 79f829, 0
14344e, 0f6a35, 0
b6ce79, 684502, 0
64de47, 3fb07d, 0
c9426f, 329fb0, 0
1ab336, 6366dc, 0
a4b9d1, 116586, 0
4fef9b, 0f36d1, 0
20be12, e90ea2, 0
4d78e1, 04344f, 0
ef7f19, e520e8, 0
760f80, f3eea3, 0
a53171, c5752d, 0
4af779, 377d19, 0
36827f, c1ca5a, 0
9b4ffc, 300e4a, 0
d9d943, 143397, 0
8e245b, a9dd51, 0
cbf8cc, 3893e3, 0
0cf4e8, acbb10, 0
945e03, 3294e2, 0
bf5af7, f076c4, 0
a804e1, 857af2, 0
059814, 051158, 0
9ee7bf, a96116, 0
2c66fb, aa0e55, 0
2d5502, a48e4e, 0
98562c, 15093c, 0
3eb34c, a4cd24, 0
14f021, 536b6c, 0
246dc1, 73659b, 0
fdab7a, e736ab, 0
b82677, 0bc069, 0
dc3a1b, 14ce27, 0
6fe8f3, de8e2f, 0
3277ec, e7eaaa, 0
6e8fed, 03ed5f, 0
d68925, 452b6f, 0
8c8881, 40ea5f, 0
206623, 168afc, 0
39622a, 082367, 0
eb62e6, fb60bb, 0
e76b9b, 4fab3e, 0
b95ba0, 26b673, 0
49ca22, adac33, 0
cf4269, 3c7391, 0
b38789, 0d6431, 0
c50846, e14655, 0
5da243, 3374ab, 0
ca4567, 43c221, 0
77cbfa, be53b9, 0
40d84f, d13251, 0
06f15d, 35169c, 0
08101f, 3f2851, 0
5d1c9d, 172c4f, 0
650a15, ff6d29, 0
26ef55, fc90a6, 0
151ff1, 6041f3, 0
bfe493, 67f779, 0
c06f0f, fee6f6, 0
e5feb6, fb396a, 0
89fe27, 888ad6, 0
bc41b9, 639179, 0
01146d, 903b1c, 0
5ba67b, bb58c5, 0
074ab0, e6c00d, 0
9cd882, 1d44c5, 0
e88c44, 32ad98, 0
b57feb, 37048f, 0
925297, 85c95f, 0
d95c3e, b19feb, 0
7e3a45, 02cbe2, 0
911d3a, e8b585, 0
e6d4e6, 525635, 0
de4c3a, 1143e0, 0
af114d, 48e6d3, 0
f966ed, 2b5aad, 0
428a1d, d77e47, 0
030aad, f03cb1, 0
59943c, 436fb1, 0
a4b0f0, 1e528b, 0
3d2348, de6989, 0
05ab72, ea947c, 0
4d2e6f, fd345a, 0
a3a5ac, 518f9f, 0
6434c0, c334b5, 0
f7a932, 27d079, 0
caa7f9, 5c950a, 0
c3b5a6, 96f4da, 0
45f7c2, dde734, 0
d59da7, b3db64, 0
f34c72, bf6898, 0
05ecb7, af17c8, 0
141964, 99c2db, 0
a1d2bd, 3ae910, 0
8179be, 1e1819, 0
a583a2, 8d8df8, 0
916046, 407d82, 0
82242e, 9becc3, 0
5221ed, 29d1fe, 0
2a9ce8, bca8cf, 0
30808e, d13b12, 0
f46056, be2d08, 0
c7dfdd, 414b00, 0
c464ae, a53b17, 0
507166, 142d0f, 0
709da3, 336f12, 0
0d51c2, e57f79, 0
53783c, 2126e0, 0
26fe2a, 673a17, 0
e71678, 51bc74, 0
e32318, 890c94, 0
773d49, da3679, 0
bdb199, 44241a, 0
0954c0, 209c94, 0
637e0f, 064440, 0
318a85, 4d4c41, 0
f7e485, 8b5c18, 0
dce526, cf8eae, 0
aa7a17, 8afc55, 0
63830c, cdde3f, 0
ec4312, 11d78b, 0
4b4135, 76a1ee, 0
762880, e9aeb8, 0
8752de, e6b721, 0
5f1611, 245809, 0
a07c55, e3569a, 0
0c6ff9, fd78e5, 0
35a433, 04b2b9, 0
d558cb, a2d6d8, 0
d1c36a, 98e9d1, 0
99aeac, e0776c, 0
d23cff, b49a24, 0
c7d84a, 2ce2ab, 0
9ee3dd, 0e4587, 0
8602f0, 2e5ad4, 0
82b750, 704dd5, 0
25b80c, a51ffb, 0
7be9ae, c73511, 0
ca32f0, 7fc577, 0
09fffe, 5b93df, 0
7e3758, 739d46, 0
662934, df1a38, 0
19f4f6, 051e70, 0
b95d84, feda35, 0
0df9b9, e78e93, 0
73b962, da8596, 0
449e6f, b36013, 0
4ea101, c6e78d, 0
3ac748, 1e2284, 0
e03048, 10afba, 0
b5fec1, 4c55eb, 0
c25b2a, 8385d6, 0
5ee562, 139dfd, 0
e6f0d7, b0d3d3, 0
f31401, c00577, 0
2922f6, e781b1, 0
d4edae, 5bfcb5, 0
6aba15, 6fe7c3, 0
cef616, d7683d, 0
ba2421, fc7f23, 0
f2a2b5, 00c016, 0
209aed, 7827dc, 0
d6441b, fd27d9, 0
2c5da8, 3ff57d, 0
1afd0b, 55d853, 0
2c652c, bfc772, 0
1a3408, 6366df, 0
debac6, 27290f, 0
d7ff9b, 06b638, 0
0c8c5a, 7a35ef, 0
b1779b, 8cc5a3, 0
bf598d, 7a41fd, 1
b4ba52, dd9756, 0
1e1cf2, 1ba9c7, 0
a61e24, 9bfb45, 0
ff4828, 665183, 0
42fccc, 350c7d, 0
484409, e7d0f9, 0
fd1c3d, c2545a, 0
f92814, bbb7fd, 0
2a67c7, fba995, 0
149432, e28324, 0
25a6d3, 6ab137, 0
e0454b, a8c202, 0
5af8f6, e05c2f, 0
1d6e8b, d8a2f6, 0
dc126d, 93fc1f, 0
9e66e3, b8154f, 0
d76679, a16b99, 0
be2f05, e0f453, 0
55a135, b09e46, 0
497b3b, e7b78f, 0
4faa1d, 1fd202, 0
2aa2c2, 79e0db, 0
32882f, a5a2fe, 0
7b04e1, e19913, 0
794fc7, a71a78, 0
3c9d65, 1a8a33, 0
9d5cb7, 2e2269, 0
1b72ae, 814796, 0
d7bf93, 215774, 0
fb4774, 98d98b, 0
55f64b, 400322, 0
7eb566, ed9eaf, 0
6fe058, ed2d53, 0
7b7cfd, de0dbe, 0
29f266, 7f8487, 0
648708, 0c32b5, 0
2d028a, a43872, 0
b81c87, be6c35, 0
afbc8a, 4c9699, 0
c4fa7b, aba2d3, 0
7d13a8, 95ea18, 0
8cc9b4, 5d1c40, 0
19264a, dc3fdb, 0
ee0412, e0542a, 0
5d760e, 54188e, 0
d84689, 46de5b, 0
a69c50, db6f51, 0
2ea44b, 6cc181, 0
a50ff4, 6d6163, 0
151d2d, ebf024, 0
a8d93f, 0da75b, 0
442485, 1f055a, 0
411c14, 45abdd, 0
186812, 1915bd, 0
24abad, 2c9a77, 0
ccb9ba, 5af7e7, 0
8c1493, a79142, 0
890022, 946ec1, 0
19689a, 50e6b9, 0
597691, 1bbbef, 0
ad522f, b8e4b0, 0
777f19, 65b445, 0
6d906a, 8bb951, 0
14590b, c455e7, 0
d7b305, f6cbf6, 0
ac15c7, 219f82, 0
54d1ad, 5a36ba, 0
044ef9, a8e72d, 0
377e95, 13bbd3, 0
23164b, b1c2d3, 0
0bafd1, 237547, 0
d0e6a3, 6cc97c, 0
b22fd5, 414fa6, 0
848047, 81bee5, 0
44f083, 80173d, 0
b4da56, 4083cb, 0
7e19a6, 3a41c8, 0
8a5232, 711dfc, 0
8e91da, a15410, 0
0ae52f, 1c0a27, 0
433667, 08d350, 0
7948b2, 2bca44, 0
b95074, 4d2562, 0
ac1ecb, a7e9bc, 0
b69907, 51f986, 0
978b05, 573f1d, 0
df7cad, bd0d87, 0
939bdc, 32324c, 0
fb7740, 180e1e, 0
985c11, 4a1842, 0
077ee8, 42c5e5, 0
45263d, 9d5a14, 0
daf2b2, 1d9f41, 0
54fb22, fbba7f, 0
8372e9, a121cd, 0
881097, 58ef0e, 0
349a30, 94c55e, 0
10c718, 732dac, 0
